,health_region,latitude,longitude,date_reported,count
10272,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/10/02 ,20548
11896,Zone 4 - Central,44.888789395176794,-63.3485853415921,2020/10/02 ,911
112,Algoma Public Health Unit,47.5967892953798,-84.4124686269621,2020/10/02 ,37
1989,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/10/02 ,324
9540,South Zone,50.37274620695271,-111.19035661792299,2020/10/02 ,1836
8986,Saskatoon,52.0415603863704,-105.573529856825,2020/10/02 ,439
1117,Central Zone,52.61788723717071,-111.77504425497,2020/10/03 ,680
2800,Fraser,49.50523412520022,-122.004814371323,2020/10/03 ,4903
3054,Grey Bruce Health Unit,44.408278964943,-81.00861060701341,2020/10/03 ,142
9219,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/10/03 ,1036
8036,Peterborough Public Health,44.5366772660357,-78.2123316102003,2020/10/03 ,131
3805,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/10/03 ,1295
2433,Estrie,45.427844381434,-71.8210439386672,2020/10/03 ,1858
11277,Winnipeg,49.8947996853331,-97.1409755212858,2020/10/03 ,1074
6265,Montérégie,45.4401754931661,-73.3255910933247,2020/10/03 ,11124
10899,Western,48.872165149035595,-58.0892241920102,2020/10/03 ,5
5214,Laval,45.6055642338925,-73.72452715273151,2020/10/03 ,7411
9912,Sudbury & District Health Unit,47.8465144535024,-83.047165707,2020/10/03 ,109
10515,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/10/03 ,3542
11116,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/10/03 ,2695
2927,Gaspésie-Îles-de-la-Madeleine,48.6680106537864,-65.03054575716021,2020/10/03 ,424
355,Brant County Health Unit,43.120346292365504,-80.2953888130644,2020/10/03 ,220
4252,Interlake-Eastern,50.9898543503992,-97.4319735979513,2020/10/03 ,146
4980,Laurentides,46.6452702894389,-74.9739693177174,2020/10/03 ,4937
6512,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/10/03 ,1189
10273,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/10/03 ,20766
6909,North Zone,56.806199045895994,-115.19080204304899,2020/10/03 ,1468
604,Calgary Zone,50.9884145086295,-114.283168450939,2020/10/03 ,9045
196,Bas-Saint-Laurent,48.346700666623704,-68.0263261753884,2020/10/03 ,350
957,Central,51.6450568682895,-108.33024312662,2020/10/03 ,273
4152,Interior,50.9405253201888,-119.73621864343201,2020/10/03 ,557
8987,Saskatoon,52.0415603863704,-105.573529856825,2020/10/03 ,442
10856,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/10/03 ,707
7436,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/10/03 ,5268
11683,Zone 2 (Saint John area),45.38359816340761,-66.0809790947305,2020/10/03 ,29
7920,Peel Public Health,43.761613367985795,-79.8135709174832,2020/10/03 ,10312
8605,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/10/03 ,1879
2227,Edmonton Zone,53.5729702998736,-113.539688518144,2020/10/03 ,5594
10651,Vancouver Island,49.6514791757386,-125.735773786798,2020/10/03 ,215
8354,Regina,50.6313361657158,-103.859137797617,2020/10/03 ,194
9541,South Zone,50.37274620695271,-111.19035661792299,2020/10/03 ,1841
11539,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/10/03 ,4806
8819,Saguenay,49.8228588868887,-71.7419678071991,2020/10/03 ,455
5550,Mauricie,47.50931561703021,-73.5153947499276,2020/10/03 ,2573
7098,Northern,56.9556933873242,-126.206054779952,2020/10/03 ,808
1550,Côte-Nord,51.39349076156011,-66.82563970854089,2020/10/03 ,155
3560,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/10/03 ,1443
1458,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/10/03 ,1529
7655,Outaouais,46.52414991912029,-76.4334881951376,2020/10/03 ,1446
4740,Lanaudière,46.6393956254668,-73.9187307043287,2020/10/03 ,5398
9337,South,49.8454465515808,-106.265915752673,2020/10/03 ,455
834,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/10/03 ,4601
1990,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/10/03 ,326
1773,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/10/03 ,2374
4522,Lambton Public Health,42.8862751323789,-82.098372496214,2020/10/03 ,349
5780,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/10/03 ,940
6022,Montréal,45.5420718322781,-73.6056683339095,2020/10/03 ,34825
10857,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/10/04 ,710
605,Calgary Zone,50.9884145086295,-114.283168450939,2020/10/04 ,9100
5781,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/10/04 ,952
63,Abitibi-Témiscamingue,48.1519234761479,-77.5535779549168,2020/10/04 ,209
7181,Northwestern Health Unit,51.4948088893784,-92.55345583253307,2020/10/04 ,68
7656,Outaouais,46.52414991912029,-76.4334881951376,2020/10/04 ,1485
9542,South Zone,50.37274620695271,-111.19035661792299,2020/10/04 ,1861
11540,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/10/04 ,4852
10516,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/10/04 ,3577
6910,North Zone,56.806199045895994,-115.19080204304899,2020/10/04 ,1475
356,Brant County Health Unit,43.120346292365504,-80.2953888130644,2020/10/04 ,221
2801,Fraser,49.50523412520022,-122.004814371323,2020/10/04 ,4977
3806,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/10/04 ,1324
11278,Winnipeg,49.8947996853331,-97.1409755212858,2020/10/04 ,1097
3561,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/10/04 ,1472
1991,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/10/04 ,332
10652,Vancouver Island,49.6514791757386,-125.735773786798,2020/10/04 ,220
7921,Peel Public Health,43.761613367985795,-79.8135709174832,2020/10/04 ,10419
7437,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/10/04 ,5329
1118,Central Zone,52.61788723717071,-111.77504425497,2020/10/04 ,685
8988,Saskatoon,52.0415603863704,-105.573529856825,2020/10/04 ,443
8820,Saguenay,49.8228588868887,-71.7419678071991,2020/10/04 ,458
6513,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/10/04 ,1200
5551,Mauricie,47.50931561703021,-73.5153947499276,2020/10/04 ,2606
3981,Huron Perth District Health Unit,43.6005140652761,-81.2814845283638,2020/10/04 ,136
958,Central,51.6450568682895,-108.33024312662,2020/10/04 ,274
2228,Edmonton Zone,53.5729702998736,-113.539688518144,2020/10/04 ,5715
7099,Northern,56.9556933873242,-126.206054779952,2020/10/04 ,810
1459,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/10/04 ,1580
835,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/10/04 ,4794
8695,Renfrew County and District Health Unit,45.8063337130374,-77.7769517974534,2020/10/04 ,64
3055,Grey Bruce Health Unit,44.408278964943,-81.00861060701341,2020/10/04 ,143
9666,Southern Health,49.3727965122077,-97.1378524148177,2020/10/04 ,348
5357,"Leeds, Grenville and Lanark District Health Unit",44.86378243852969,-76.11805843581192,2020/10/04 ,403
5215,Laval,45.6055642338925,-73.72452715273151,2020/10/04 ,7508
4153,Interior,50.9405253201888,-119.73621864343201,2020/10/04 ,560
2928,Gaspésie-Îles-de-la-Madeleine,48.6680106537864,-65.03054575716021,2020/10/04 ,441
3889,Hastings and Prince Edward Counties Health Unit,44.63116713737609,-77.551860572946,2020/10/04 ,63
10274,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/10/04 ,20963
2434,Estrie,45.427844381434,-71.8210439386672,2020/10/04 ,1871
8268,Prince Edward Island,46.255707480729505,-63.1327337567033,2020/10/04 ,61
1774,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/10/04 ,2387
6023,Montréal,45.5420718322781,-73.6056683339095,2020/10/04 ,35169
8606,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/10/04 ,1888
4369,"Kingston, Frontenac and Lennox & Addington Public Health",44.6767544337525,-76.8842542359787,2020/10/04 ,160
11117,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/10/04 ,2699
9220,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/10/04 ,1044
8355,Regina,50.6313361657158,-103.859137797617,2020/10/04 ,195
10900,Western,48.872165149035595,-58.0892241920102,2020/10/04 ,6
9338,South,49.8454465515808,-106.265915752673,2020/10/04 ,457
4741,Lanaudière,46.6393956254668,-73.9187307043287,2020/10/04 ,5444
4981,Laurentides,46.6452702894389,-74.9739693177174,2020/10/04 ,5011
4253,Interlake-Eastern,50.9898543503992,-97.4319735979513,2020/10/04 ,151
6266,Montérégie,45.4401754931661,-73.3255910933247,2020/10/04 ,11282
197,Bas-Saint-Laurent,48.346700666623704,-68.0263261753884,2020/10/04 ,359
2929,Gaspésie-Îles-de-la-Madeleine,48.6680106537864,-65.03054575716021,2020/10/05 ,450
8696,Renfrew County and District Health Unit,45.8063337130374,-77.7769517974534,2020/10/05 ,69
113,Algoma Public Health Unit,47.5967892953798,-84.4124686269621,2020/10/05 ,39
9221,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/10/05 ,1065
6960,Northern,56.642750657595904,-97.0582392778615,2020/10/05 ,18
5358,"Leeds, Grenville and Lanark District Health Unit",44.86378243852969,-76.11805843581192,2020/10/05 ,404
8989,Saskatoon,52.0415603863704,-105.573529856825,2020/10/05 ,444
4370,"Kingston, Frontenac and Lennox & Addington Public Health",44.6767544337525,-76.8842542359787,2020/10/05 ,162
3982,Huron Perth District Health Unit,43.6005140652761,-81.2814845283638,2020/10/05 ,137
1460,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/10/05 ,1648
6267,Montérégie,45.4401754931661,-73.3255910933247,2020/10/05 ,11401
8607,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/10/05 ,1897
1551,Côte-Nord,51.39349076156011,-66.82563970854089,2020/10/05 ,157
7657,Outaouais,46.52414991912029,-76.4334881951376,2020/10/05 ,1514
6024,Montréal,45.5420718322781,-73.6056683339095,2020/10/05 ,35496
9667,Southern Health,49.3727965122077,-97.1378524148177,2020/10/05 ,350
1775,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/10/05 ,2422
7438,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/10/05 ,5414
8821,Saguenay,49.8228588868887,-71.7419678071991,2020/10/05 ,478
3056,Grey Bruce Health Unit,44.408278964943,-81.00861060701341,2020/10/05 ,144
5216,Laval,45.6055642338925,-73.72452715273151,2020/10/05 ,7681
4154,Interior,50.9405253201888,-119.73621864343201,2020/10/05 ,564
10517,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/10/05 ,3607
11684,Zone 2 (Saint John area),45.38359816340761,-66.0809790947305,2020/10/05 ,30
4982,Laurentides,46.6452702894389,-74.9739693177174,2020/10/05 ,5068
9816,Southwestern Public Health,42.9893301339841,-80.78600767813751,2020/10/05 ,279
8356,Regina,50.6313361657158,-103.859137797617,2020/10/05 ,196
959,Central,51.6450568682895,-108.33024312662,2020/10/05 ,279
4742,Lanaudière,46.6393956254668,-73.9187307043287,2020/10/05 ,5480
2229,Edmonton Zone,53.5729702998736,-113.539688518144,2020/10/05 ,5875
9339,South,49.8454465515808,-106.265915752673,2020/10/05 ,459
7922,Peel Public Health,43.761613367985795,-79.8135709174832,2020/10/05 ,10561
10275,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/10/05 ,21224
3562,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/10/05 ,1507
10653,Vancouver Island,49.6514791757386,-125.735773786798,2020/10/05 ,222
11279,Winnipeg,49.8947996853331,-97.1409755212858,2020/10/05 ,1133
6911,North Zone,56.806199045895994,-115.19080204304899,2020/10/05 ,1488
9948,Terres-Cries-de-la-Baie-James,53.635695839240206,-78.65184785481179,2020/10/05 ,14
5552,Mauricie,47.50931561703021,-73.5153947499276,2020/10/05 ,2663
7100,Northern,56.9556933873242,-126.206054779952,2020/10/05 ,813
836,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/10/05 ,5059
11541,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/10/05 ,4918
11118,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/10/05 ,2711
9913,Sudbury & District Health Unit,47.8465144535024,-83.047165707,2020/10/05 ,111
3200,Haldimand-Norfolk Health Unit,42.8544467138721,-80.178035377337,2020/10/05 ,488
1119,Central Zone,52.61788723717071,-111.77504425497,2020/10/05 ,691
4254,Interlake-Eastern,50.9898543503992,-97.4319735979513,2020/10/05 ,163
2802,Fraser,49.50523412520022,-122.004814371323,2020/10/05 ,5035
2435,Estrie,45.427844381434,-71.8210439386672,2020/10/05 ,1896
1992,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/10/05 ,346
4523,Lambton Public Health,42.8862751323789,-82.098372496214,2020/10/05 ,350
357,Brant County Health Unit,43.120346292365504,-80.2953888130644,2020/10/05 ,225
3807,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/10/05 ,1360
11624,Zone 1 (Moncton area),46.184103044737796,-64.8672842784594,2020/10/05 ,48
606,Calgary Zone,50.9884145086295,-114.283168450939,2020/10/05 ,9180
198,Bas-Saint-Laurent,48.346700666623704,-68.0263261753884,2020/10/05 ,362
9543,South Zone,50.37274620695271,-111.19035661792299,2020/10/05 ,1883
10858,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/10/05 ,714
6514,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/10/05 ,1212
5782,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/10/05 ,969
3057,Grey Bruce Health Unit,44.408278964943,-81.00861060701341,2020/10/06 ,146
607,Calgary Zone,50.9884145086295,-114.283168450939,2020/10/06 ,9205
5783,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/10/06 ,979
4743,Lanaudière,46.6393956254668,-73.9187307043287,2020/10/06 ,5568
9544,South Zone,50.37274620695271,-111.19035661792299,2020/10/06 ,1902
64,Abitibi-Témiscamingue,48.1519234761479,-77.5535779549168,2020/10/06 ,213
8608,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/10/06 ,1908
960,Central,51.6450568682895,-108.33024312662,2020/10/06 ,283
199,Bas-Saint-Laurent,48.346700666623704,-68.0263261753884,2020/10/06 ,369
4983,Laurentides,46.6452702894389,-74.9739693177174,2020/10/06 ,5142
3339,"Haliburton, Kawartha, Pine Ridge District Health Unit",44.671237943179996,-78.8972219188295,2020/10/06 ,247
2930,Gaspésie-Îles-de-la-Madeleine,48.6680106537864,-65.03054575716021,2020/10/06 ,477
7658,Outaouais,46.52414991912029,-76.4334881951376,2020/10/06 ,1580
6515,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/10/06 ,1227
6025,Montréal,45.5420718322781,-73.6056683339095,2020/10/06 ,35938
8204,Prairie Mountain,50.839576188907394,-100.353320102507,2020/10/06 ,527
5553,Mauricie,47.50931561703021,-73.5153947499276,2020/10/06 ,2690
2230,Edmonton Zone,53.5729702998736,-113.539688518144,2020/10/06 ,5946
9668,Southern Health,49.3727965122077,-97.1378524148177,2020/10/06 ,352
6654,North,53.3299842627168,-107.914440412446,2020/10/06 ,263
1461,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/10/06 ,1736
7923,Peel Public Health,43.761613367985795,-79.8135709174832,2020/10/06 ,10684
9340,South,49.8454465515808,-106.265915752673,2020/10/06 ,461
358,Brant County Health Unit,43.120346292365504,-80.2953888130644,2020/10/06 ,230
1120,Central Zone,52.61788723717071,-111.77504425497,2020/10/06 ,694
7101,Northern,56.9556933873242,-126.206054779952,2020/10/06 ,814
11119,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/10/06 ,2724
6912,North Zone,56.806199045895994,-115.19080204304899,2020/10/06 ,1490
10859,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/10/06 ,718
3808,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/10/06 ,1390
11542,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/10/06 ,4988
2803,Fraser,49.50523412520022,-122.004814371323,2020/10/06 ,5114
11280,Winnipeg,49.8947996853331,-97.1409755212858,2020/10/06 ,1164
11625,Zone 1 (Moncton area),46.184103044737796,-64.8672842784594,2020/10/06 ,50
1993,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/10/06 ,357
8357,Regina,50.6313361657158,-103.859137797617,2020/10/06 ,198
8697,Renfrew County and District Health Unit,45.8063337130374,-77.7769517974534,2020/10/06 ,74
9222,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/10/06 ,1078
9817,Southwestern Public Health,42.9893301339841,-80.78600767813751,2020/10/06 ,281
3563,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/10/06 ,1552
10276,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/10/06 ,21464
10016,Thunder Bay District Health Unit,52.3972470879767,-88.53140488204839,2020/10/06 ,109
8990,Saskatoon,52.0415603863704,-105.573529856825,2020/10/06 ,450
1776,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/10/06 ,2447
4371,"Kingston, Frontenac and Lennox & Addington Public Health",44.6767544337525,-76.8842542359787,2020/10/06 ,163
5217,Laval,45.6055642338925,-73.72452715273151,2020/10/06 ,7779
837,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/10/06 ,5260
5359,"Leeds, Grenville and Lanark District Health Unit",44.86378243852969,-76.11805843581192,2020/10/06 ,405
7439,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/10/06 ,5495
2436,Estrie,45.427844381434,-71.8210439386672,2020/10/06 ,1902
10518,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/10/06 ,3643
4255,Interlake-Eastern,50.9898543503992,-97.4319735979513,2020/10/06 ,185
4155,Interior,50.9405253201888,-119.73621864343201,2020/10/06 ,565
6268,Montérégie,45.4401754931661,-73.3255910933247,2020/10/06 ,11624
8822,Saguenay,49.8228588868887,-71.7419678071991,2020/10/06 ,487
1462,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/10/07 ,1809
961,Central,51.6450568682895,-108.33024312662,2020/10/07 ,285
8358,Regina,50.6313361657158,-103.859137797617,2020/10/07 ,201
10654,Vancouver Island,49.6514791757386,-125.735773786798,2020/10/07 ,223
6026,Montréal,45.5420718322781,-73.6056683339095,2020/10/07 ,36207
10519,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/10/07 ,3692
1994,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/10/07 ,367
11626,Zone 1 (Moncton area),46.184103044737796,-64.8672842784594,2020/10/07 ,67
2931,Gaspésie-Îles-de-la-Madeleine,48.6680106537864,-65.03054575716021,2020/10/07 ,498
3058,Grey Bruce Health Unit,44.408278964943,-81.00861060701341,2020/10/07 ,148
4256,Interlake-Eastern,50.9898543503992,-97.4319735979513,2020/10/07 ,191
7924,Peel Public Health,43.761613367985795,-79.8135709174832,2020/10/07 ,10804
8698,Renfrew County and District Health Unit,45.8063337130374,-77.7769517974534,2020/10/07 ,75
4524,Lambton Public Health,42.8862751323789,-82.098372496214,2020/10/07 ,353
5360,"Leeds, Grenville and Lanark District Health Unit",44.86378243852969,-76.11805843581192,2020/10/07 ,406
10277,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/10/07 ,21767
8823,Saguenay,49.8228588868887,-71.7419678071991,2020/10/07 ,504
9818,Southwestern Public Health,42.9893301339841,-80.78600767813751,2020/10/07 ,282
4984,Laurentides,46.6452702894389,-74.9739693177174,2020/10/07 ,5191
8991,Saskatoon,52.0415603863704,-105.573529856825,2020/10/07 ,454
6557,Nord-du-Québec,52.4118818525341,-75.1588460048425,2020/10/07 ,9
3201,Haldimand-Norfolk Health Unit,42.8544467138721,-80.178035377337,2020/10/07 ,489
2437,Estrie,45.427844381434,-71.8210439386672,2020/10/07 ,1925
1552,Côte-Nord,51.39349076156011,-66.82563970854089,2020/10/07 ,158
3564,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/10/07 ,1583
6269,Montérégie,45.4401754931661,-73.3255910933247,2020/10/07 ,11735
8609,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/10/07 ,1930
7659,Outaouais,46.52414991912029,-76.4334881951376,2020/10/07 ,1629
9223,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/10/07 ,1094
5784,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/10/07 ,992
1121,Central Zone,52.61788723717071,-111.77504425497,2020/10/07 ,708
3983,Huron Perth District Health Unit,43.6005140652761,-81.2814845283638,2020/10/07 ,139
4744,Lanaudière,46.6393956254668,-73.9187307043287,2020/10/07 ,5611
11120,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/10/07 ,2733
7102,Northern,56.9556933873242,-126.206054779952,2020/10/07 ,815
7206,Nunavik,56.839990875432704,-71.7218230980366,2020/10/07 ,22
1777,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/10/07 ,2461
8205,Prairie Mountain,50.839576188907394,-100.353320102507,2020/10/07 ,528
608,Calgary Zone,50.9884145086295,-114.283168450939,2020/10/07 ,9239
10860,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/10/07 ,726
5218,Laval,45.6055642338925,-73.72452715273151,2020/10/07 ,7843
7440,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/10/07 ,5590
359,Brant County Health Unit,43.120346292365504,-80.2953888130644,2020/10/07 ,235
4156,Interior,50.9405253201888,-119.73621864343201,2020/10/07 ,567
838,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/10/07 ,5392
8037,Peterborough Public Health,44.5366772660357,-78.2123316102003,2020/10/07 ,132
9669,Southern Health,49.3727965122077,-97.1378524148177,2020/10/07 ,355
6913,North Zone,56.806199045895994,-115.19080204304899,2020/10/07 ,1505
3809,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/10/07 ,1414
11281,Winnipeg,49.8947996853331,-97.1409755212858,2020/10/07 ,1185
6516,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/10/07 ,1239
200,Bas-Saint-Laurent,48.346700666623704,-68.0263261753884,2020/10/07 ,376
5554,Mauricie,47.50931561703021,-73.5153947499276,2020/10/07 ,2729
4372,"Kingston, Frontenac and Lennox & Addington Public Health",44.6767544337525,-76.8842542359787,2020/10/07 ,164
2804,Fraser,49.50523412520022,-122.004814371323,2020/10/07 ,5168
9341,South,49.8454465515808,-106.265915752673,2020/10/07 ,462
9545,South Zone,50.37274620695271,-111.19035661792299,2020/10/07 ,1918
11543,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/10/07 ,5053
2231,Edmonton Zone,53.5729702998736,-113.539688518144,2020/10/07 ,6218
4745,Lanaudière,46.6393956254668,-73.9187307043287,2020/10/08 ,5641
3890,Hastings and Prince Edward Counties Health Unit,44.63116713737609,-77.551860572946,2020/10/08 ,64
9342,South,49.8454465515808,-106.265915752673,2020/10/08 ,463
7925,Peel Public Health,43.761613367985795,-79.8135709174832,2020/10/08 ,10919
6270,Montérégie,45.4401754931661,-73.3255910933247,2020/10/08 ,11904
4373,"Kingston, Frontenac and Lennox & Addington Public Health",44.6767544337525,-76.8842542359787,2020/10/08 ,166
3984,Huron Perth District Health Unit,43.6005140652761,-81.2814845283638,2020/10/08 ,140
360,Brant County Health Unit,43.120346292365504,-80.2953888130644,2020/10/08 ,236
9546,South Zone,50.37274620695271,-111.19035661792299,2020/10/08 ,1933
8992,Saskatoon,52.0415603863704,-105.573529856825,2020/10/08 ,460
10655,Vancouver Island,49.6514791757386,-125.735773786798,2020/10/08 ,225
11685,Zone 2 (Saint John area),45.38359816340761,-66.0809790947305,2020/10/08 ,31
839,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/10/08 ,5591
8359,Regina,50.6313361657158,-103.859137797617,2020/10/08 ,202
3059,Grey Bruce Health Unit,44.408278964943,-81.00861060701341,2020/10/08 ,149
10861,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/10/08 ,734
8038,Peterborough Public Health,44.5366772660357,-78.2123316102003,2020/10/08 ,133
7103,Northern,56.9556933873242,-126.206054779952,2020/10/08 ,819
11760,Zone 3 (Fredericton area),46.183541366853895,-66.879655778533,2020/10/08 ,59
11121,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/10/08 ,2736
6914,North Zone,56.806199045895994,-115.19080204304899,2020/10/08 ,1521
3810,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/10/08 ,1429
11544,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/10/08 ,5117
3565,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/10/08 ,1602
2805,Fraser,49.50523412520022,-122.004814371323,2020/10/08 ,5249
4985,Laurentides,46.6452702894389,-74.9739693177174,2020/10/08 ,5261
1778,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/10/08 ,2490
11282,Winnipeg,49.8947996853331,-97.1409755212858,2020/10/08 ,1242
1995,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/10/08 ,374
4525,Lambton Public Health,42.8862751323789,-82.098372496214,2020/10/08 ,354
8699,Renfrew County and District Health Unit,45.8063337130374,-77.7769517974534,2020/10/08 ,76
4257,Interlake-Eastern,50.9898543503992,-97.4319735979513,2020/10/08 ,194
9224,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/10/08 ,1113
11941,Zone 5 (Campbellton area),47.73054812682611,-66.64221639227729,2020/10/08 ,54
10278,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/10/08 ,22020
201,Bas-Saint-Laurent,48.346700666623704,-68.0263261753884,2020/10/08 ,380
10520,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/10/08 ,3727
5361,"Leeds, Grenville and Lanark District Health Unit",44.86378243852969,-76.11805843581192,2020/10/08 ,407
1463,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/10/08 ,1873
6517,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/10/08 ,1244
5555,Mauricie,47.50931561703021,-73.5153947499276,2020/10/08 ,2789
2438,Estrie,45.427844381434,-71.8210439386672,2020/10/08 ,1950
8206,Prairie Mountain,50.839576188907394,-100.353320102507,2020/10/08 ,529
1122,Central Zone,52.61788723717071,-111.77504425497,2020/10/08 ,717
2552,Far North,57.203311469274595,-105.958652968581,2020/10/08 ,358
1273,Chatham-Kent Health Unit,42.4192532527263,-82.12808769432559,2020/10/08 ,373
9670,Southern Health,49.3727965122077,-97.1378524148177,2020/10/08 ,361
65,Abitibi-Témiscamingue,48.1519234761479,-77.5535779549168,2020/10/08 ,217
962,Central,51.6450568682895,-108.33024312662,2020/10/08 ,287
2932,Gaspésie-Îles-de-la-Madeleine,48.6680106537864,-65.03054575716021,2020/10/08 ,518
6027,Montréal,45.5420718322781,-73.6056683339095,2020/10/08 ,36498
8610,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/10/08 ,1944
5785,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/10/08 ,1008
2232,Edmonton Zone,53.5729702998736,-113.539688518144,2020/10/08 ,6376
8824,Saguenay,49.8228588868887,-71.7419678071991,2020/10/08 ,527
6655,North,53.3299842627168,-107.914440412446,2020/10/08 ,266
